dbn,name,year,cohort_category,cohort_size,grads_num,grads_percent,regents_num,regents_percent_total,regents_percent_grad,advregents_num,advregents_percent_total,advregents_percent_grad,othregents_num,othregents_percent_total,othregents_percent_grad,local_num,local_percent_total,local_percent_grad,enrolled_num,enrolled_percent,drop_num,drop_percent
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2005,5 Year,86,64,74.4%,31,36.0%,48.4%,3,3.5%,4.7%,28,32.6%,43.8%,33,38.4%,51.6%,4,4.7%,13,15.1%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2005,6 Year,86,65,75.6%,32,37.2%,49.2%,3,3.5%,4.6%,29,33.7%,44.6%,33,38.4%,50.8%,3,3.5%,14,16.3%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2006,4 Year  June,102,74,72.5%,56,54.9%,75.7%,7,6.9%,9.5%,49,48.0%,66.2%,18,17.6%,24.3%,2,2.0%,15,14.7%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2006,4 Year August,102,74,72.5%,56,54.9%,75.7%,7,6.9%,9.5%,49,48.0%,66.2%,18,17.6%,24.3%,2,2.0%,15,14.7%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2006,5 Year  June,123,84,68.3%,57,46.3%,67.9%,7,5.7%,8.3%,50,40.7%,59.5%,27,22.0%,32.1%,6,4.9%,22,17.9%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2006,5 Year August,123,84,68.3%,57,46.3%,67.9%,7,5.7%,8.3%,50,40.7%,59.5%,27,22.0%,32.1%,6,4.9%,22,17.9%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2007,4 Year  June,109,62,56.9%,47,43.1%,75.8%,2,1.8%,3.2%,45,41.3%,72.6%,15,13.8%,24.2%,20,18.3%,20,18.3%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2007,4 Year August,109,62,56.9%,47,43.1%,75.8%,2,1.8%,3.2%,45,41.3%,72.6%,15,13.8%,24.2%,20,18.3%,20,18.3%
07X547,NEW EXPLORERS HIGH SCHOOL,2001,4 Year  June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
07X547,NEW EXPLORERS HIGH SCHOOL,2001,5 Year,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
07X547,NEW EXPLORERS HIGH SCHOOL,2001,6 Year,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
07X547,NEW EXPLORERS HIGH SCHOOL,2002,4 Year  June,77,53,68.8%,14,18.2%,26.4%,0,0.0%,0.0%,14,18.2%,26.4%,39,50.6%,73.6%,8,10.4%,6,7.8%
07X547,NEW EXPLORERS HIGH SCHOOL,2002,5 Year,77,56,72.7%,14,18.2%,25.0%,0,0.0%,0.0%,14,18.2%,25.0%,42,54.5%,75.0%,1,1.3%,10,13.0%
07X547,NEW EXPLORERS HIGH SCHOOL,2002,6 Year,77,56,72.7%,14,18.2%,25.0%,0,0.0%,0.0%,14,18.2%,25.0%,42,54.5%,75.0%,1,1.3%,10,13.0%
07X547,NEW EXPLORERS HIGH SCHOOL,2003,4 Year  June,73,44,60.3%,6,8.2%,13.6%,0,0.0%,0.0%,6,8.2%,13.6%,38,52.1%,86.4%,9,12.3%,6,8.2%
07X547,NEW EXPLORERS HIGH SCHOOL,2003,5 Year,73,47,64.4%,7,9.6%,14.9%,0,0.0%,0.0%,7,9.6%,14.9%,40,54.8%,85.1%,2,2.7%,8,11.0%
07X547,NEW EXPLORERS HIGH SCHOOL,2003,6 Year,73,47,64.4%,7,9.6%,14.9%,0,0.0%,0.0%,7,9.6%,14.9%,40,54.8%,85.1%,2,2.7%,8,11.0%
07X547,NEW EXPLORERS HIGH SCHOOL,2004,4 Year  June,79,43,54.4%,10,12.7%,23.3%,0,0.0%,0.0%,10,12.7%,23.3%,33,41.8%,76.7%,19,24.1%,8,10.1%
07X547,NEW EXPLORERS HIGH SCHOOL,2004,5 Year,79,51,64.6%,10,12.7%,19.6%,0,0.0%,0.0%,10,12.7%,19.6%,41,51.9%,80.4%,4,5.1%,14,17.7%
07X547,NEW EXPLORERS HIGH SCHOOL,2004,6 Year,79,52,65.8%,10,12.7%,19.2%,0,0.0%,0.0%,10,12.7%,19.2%,42,53.2%,80.8%,3,3.8%,14,17.7%
07X547,NEW EXPLORERS HIGH SCHOOL,2005,4 Year  June,72,51,70.8%,26,36.1%,51.0%,1,1.4%,2.0%,25,34.7%,49.0%,25,34.7%,49.0%,8,11.1%,9,12.5%
07X547,NEW EXPLORERS HIGH SCHOOL,2005,4 Year August,72,52,72.2%,26,36.1%,50.0%,1,1.4%,1.9%,25,34.7%,48.1%,26,36.1%,50.0%,7,9.7%,9,12.5%
07X547,NEW EXPLORERS HIGH SCHOOL,2005,5 Year,74,54,73.0%,26,35.1%,48.1%,1,1.4%,1.9%,25,33.8%,46.3%,28,37.8%,51.9%,5,6.8%,11,14.9%
07X547,NEW EXPLORERS HIGH SCHOOL,2005,6 Year,74,55,74.3%,26,35.1%,47.3%,1,1.4%,1.8%,25,33.8%,45.5%,29,39.2%,52.7%,4,5.4%,11,14.9%
07X547,NEW EXPLORERS HIGH SCHOOL,2006,4 Year  June,81,36,44.4%,18,22.2%,50.0%,0,0.0%,0.0%,18,22.2%,50.0%,18,22.2%,50.0%,22,27.2%,14,17.3%
07X547,NEW EXPLORERS HIGH SCHOOL,2006,4 Year August,81,45,55.6%,22,27.2%,48.9%,0,0.0%,0.0%,22,27.2%,48.9%,23,28.4%,51.1%,13,16.0%,14,17.3%
07X547,NEW EXPLORERS HIGH SCHOOL,2006,5 Year  June,83,53,63.9%,23,27.7%,43.4%,0,0.0%,0.0%,23,27.7%,43.4%,30,36.1%,56.6%,5,6.0%,15,18.1%
07X547,NEW EXPLORERS HIGH SCHOOL,2006,5 Year August,83,56,67.5%,23,27.7%,41.1%,0,0.0%,0.0%,23,27.7%,41.1%,33,39.8%,58.9%,3,3.6%,14,16.9%
07X547,NEW EXPLORERS HIGH SCHOOL,2007,4 Year  June,82,41,50.0%,24,29.3%,58.5%,1,1.2%,2.4%,23,28.0%,56.1%,17,20.7%,41.5%,14,17.1%,17,20.7%
07X547,NEW EXPLORERS HIGH SCHOOL,2007,4 Year August,82,41,50.0%,24,29.3%,58.5%,1,1.2%,2.4%,23,28.0%,56.1%,17,20.7%,41.5%,14,17.1%,17,20.7%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2001,4 Year  June,70,61,87.1%,17,24.3%,27.9%,0,0.0%,0.0%,17,24.3%,27.9%,44,62.9%,72.1%,4,5.7%,0,0.0%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2001,5 Year,70,64,91.4%,17,24.3%,26.6%,0,0.0%,0.0%,17,24.3%,26.6%,47,67.1%,73.4%,0,0.0%,1,1.4%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2001,6 Year,70,64,91.4%,17,24.3%,26.6%,0,0.0%,0.0%,17,24.3%,26.6%,47,67.1%,73.4%,0,0.0%,1,1.4%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2002,4 Year  June,81,57,70.4%,34,42.0%,59.6%,4,4.9%,7.0%,30,37.0%,52.6%,23,28.4%,40.4%,10,12.3%,1,1.2%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2002,5 Year,81,66,81.5%,34,42.0%,51.5%,4,4.9%,6.1%,30,37.0%,45.5%,32,39.5%,48.5%,1,1.2%,1,1.2%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2002,6 Year,81,67,82.7%,34,42.0%,50.7%,4,4.9%,6.0%,30,37.0%,44.8%,33,40.7%,49.3%,0,0.0%,1,1.2%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2003,4 Year  June,76,62,81.6%,34,44.7%,54.8%,7,9.2%,11.3%,27,35.5%,43.5%,28,36.8%,45.2%,12,15.8%,1,1.3%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2003,5 Year,76,71,93.4%,36,47.4%,50.7%,7,9.2%,9.9%,29,38.2%,40.8%,35,46.1%,49.3%,1,1.3%,3,3.9%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2003,6 Year,77,72,93.5%,36,46.8%,50.0%,7,9.1%,9.7%,29,37.7%,40.3%,36,46.8%,50.0%,0,0.0%,3,3.9%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2004,4 Year  June,70,65,92.9%,33,47.1%,50.8%,4,5.7%,6.2%,29,41.4%,44.6%,32,45.7%,49.2%,4,5.7%,1,1.4%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2004,5 Year,68,66,97.1%,34,50.0%,51.5%,4,5.9%,6.1%,30,44.1%,45.5%,32,47.1%,48.5%,1,1.5%,0,0.0%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2004,6 Year,69,67,97.1%,34,49.3%,50.7%,4,5.8%,6.0%,30,43.5%,44.8%,33,47.8%,49.3%,0,0.0%,0,0.0%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2005,4 Year  June,72,59,81.9%,47,65.3%,79.7%,8,11.1%,13.6%,39,54.2%,66.1%,12,16.7%,20.3%,10,13.9%,1,1.4%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2005,4 Year August,72,66,91.7%,50,69.4%,75.8%,8,11.1%,12.1%,42,58.3%,63.6%,16,22.2%,24.2%,3,4.2%,1,1.4%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2005,5 Year,72,69,95.8%,51,70.8%,73.9%,8,11.1%,11.6%,43,59.7%,62.3%,18,25.0%,26.1%,0,0.0%,1,1.4%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2005,6 Year,72,69,95.8%,51,70.8%,73.9%,8,11.1%,11.6%,43,59.7%,62.3%,18,25.0%,26.1%,0,0.0%,1,1.4%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2006,4 Year  June,82,65,79.3%,50,61.0%,76.9%,3,3.7%,4.6%,47,57.3%,72.3%,15,18.3%,23.1%,12,14.6%,5,6.1%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2006,4 Year August,82,73,89.0%,56,68.3%,76.7%,3,3.7%,4.1%,53,64.6%,72.6%,17,20.7%,23.3%,4,4.9%,5,6.1%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2006,5 Year  June,83,74,89.2%,57,68.7%,77.0%,3,3.6%,4.1%,54,65.1%,73.0%,17,20.5%,23.0%,2,2.4%,7,8.4%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2006,5 Year August,83,75,90.4%,57,68.7%,76.0%,3,3.6%,4.0%,54,65.1%,72.0%,18,21.7%,24.0%,1,1.2%,7,8.4%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2007,4 Year  June,82,65,79.3%,55,67.1%,84.6%,2,2.4%,3.1%,53,64.6%,81.5%,10,12.2%,15.4%,12,14.6%,5,6.1%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2007,4 Year August,82,71,86.6%,61,74.4%,85.9%,2,2.4%,2.8%,59,72.0%,83.1%,10,12.2%,14.1%,6,7.3%,5,6.1%
07X551,BRONX ACADEMY OF LETTERS,2002,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
07X551,BRONX ACADEMY OF LETTERS,2002,5 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
07X551,BRONX ACADEMY OF LETTERS,2002,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
07X551,BRONX ACADEMY OF LETTERS,2003,4 Year  June,64,57,89.1%,42,65.6%,73.7%,6,9.4%,10.5%,36,56.3%,63.2%,15,23.4%,26.3%,4,6.3%,2,3.1%
07X551,BRONX ACADEMY OF LETTERS,2003,5 Year,64,58,90.6%,42,65.6%,72.4%,6,9.4%,10.3%,36,56.3%,62.1%,16,25.0%,27.6%,1,1.6%,4,6.3%
07X551,BRONX ACADEMY OF LETTERS,2003,6 Year,64,58,90.6%,42,65.6%,72.4%,6,9.4%,10.3%,36,56.3%,62.1%,16,25.0%,27.6%,0,0.0%,5,7.8%
07X551,BRONX ACADEMY OF LETTERS,2004,4 Year  June,66,53,80.3%,48,72.7%,90.6%,3,4.5%,5.7%,45,68.2%,84.9%,5,7.6%,9.4%,11,16.7%,2,3.0%
07X551,BRONX ACADEMY OF LETTERS,2004,5 Year,67,63,94.0%,54,80.6%,85.7%,3,4.5%,4.8%,51,76.1%,81.0%,9,13.4%,14.3%,1,1.5%,2,3.0%
07X551,BRONX ACADEMY OF LETTERS,2004,6 Year,67,63,94.0%,54,80.6%,85.7%,3,4.5%,4.8%,51,76.1%,81.0%,9,13.4%,14.3%,1,1.5%,3,4.5%
07X551,BRONX ACADEMY OF LETTERS,2005,4 Year  June,69,61,88.4%,55,79.7%,90.2%,17,24.6%,27.9%,38,55.1%,62.3%,6,8.7%,9.8%,6,8.7%,1,1.4%
07X551,BRONX ACADEMY OF LETTERS,2005,4 Year August,69,61,88.4%,55,79.7%,90.2%,17,24.6%,27.9%,38,55.1%,62.3%,6,8.7%,9.8%,6,8.7%,1,1.4%
07X551,BRONX ACADEMY OF LETTERS,2005,5 Year,70,66,94.3%,59,84.3%,89.4%,17,24.3%,25.8%,42,60.0%,63.6%,7,10.0%,10.6%,1,1.4%,2,2.9%
07X551,BRONX ACADEMY OF LETTERS,2005,6 Year,70,66,94.3%,59,84.3%,89.4%,17,24.3%,25.8%,42,60.0%,63.6%,7,10.0%,10.6%,1,1.4%,2,2.9%
07X551,BRONX ACADEMY OF LETTERS,2006,4 Year  June,76,56,73.7%,48,63.2%,85.7%,4,5.3%,7.1%,44,57.9%,78.6%,8,10.5%,14.3%,11,14.5%,5,6.6%
07X551,BRONX ACADEMY OF LETTERS,2006,4 Year August,76,58,76.3%,50,65.8%,86.2%,4,5.3%,6.9%,46,60.5%,79.3%,8,10.5%,13.8%,9,11.8%,5,6.6%
07X551,BRONX ACADEMY OF LETTERS,2006,5 Year  June,75,61,81.3%,51,68.0%,83.6%,4,5.3%,6.6%,47,62.7%,77.0%,10,13.3%,16.4%,1,1.3%,8,10.7%
07X551,BRONX ACADEMY OF LETTERS,2006,5 Year August,75,61,81.3%,51,68.0%,83.6%,4,5.3%,6.6%,47,62.7%,77.0%,10,13.3%,16.4%,1,1.3%,8,10.7%
07X551,BRONX ACADEMY OF LETTERS,2007,4 Year  June,89,73,82.0%,68,76.4%,93.2%,11,12.4%,15.1%,57,64.0%,78.1%,5,5.6%,6.8%,11,12.4%,3,3.4%
07X551,BRONX ACADEMY OF LETTERS,2007,4 Year August,89,74,83.1%,68,76.4%,91.9%,11,12.4%,14.9%,57,64.0%,77.0%,6,6.7%,8.1%,10,11.2%,3,3.4%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2001,4 Year  June,253,101,39.9%,44,17.4%,43.6%,2,0.8%,2.0%,42,16.6%,41.6%,57,22.5%,56.4%,69,27.3%,72,28.5%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2001,5 Year,253,126,49.8%,50,19.8%,39.7%,3,1.2%,2.4%,47,18.6%,37.3%,77,30.4%,61.1%,21,8.3%,91,36.0%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2001,6 Year,253,131,51.8%,50,19.8%,38.2%,3,1.2%,2.3%,47,18.6%,35.9%,82,32.4%,62.6%,9,3.6%,98,38.7%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2002,4 Year  June,239,111,46.4%,47,19.7%,42.3%,7,2.9%,6.3%,40,16.7%,36.0%,64,26.8%,57.7%,54,22.6%,70,29.3%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2002,5 Year,239,133,55.6%,47,19.7%,35.3%,7,2.9%,5.3%,40,16.7%,30.1%,86,36.0%,64.7%,17,7.1%,84,35.1%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2002,6 Year,239,139,58.2%,47,19.7%,33.8%,7,2.9%,5.0%,40,16.7%,28.8%,92,38.5%,66.2%,4,1.7%,91,38.1%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2003,4 Year  June,215,90,41.9%,45,20.9%,50.0%,35,16.3%,38.9%,10,4.7%,11.1%,45,20.9%,50.0%,71,33.0%,50,23.3%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2003,5 Year,215,115,53.5%,47,21.9%,40.9%,36,16.7%,31.3%,11,5.1%,9.6%,68,31.6%,59.1%,21,9.8%,75,34.9%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2003,6 Year,215,120,55.8%,47,21.9%,39.2%,36,16.7%,30.0%,11,5.1%,9.2%,73,34.0%,60.8%,6,2.8%,82,38.1%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2004,4 Year  June,249,83,33.3%,57,22.9%,68.7%,37,14.9%,44.6%,20,8.0%,24.1%,26,10.4%,31.3%,75,30.1%,88,35.3%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2004,5 Year,243,101,41.6%,63,25.9%,62.4%,42,17.3%,41.6%,21,8.6%,20.8%,38,15.6%,37.6%,17,7.0%,113,46.5%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2004,6 Year,240,107,44.6%,67,27.9%,62.6%,42,17.5%,39.3%,25,10.4%,23.4%,40,16.7%,37.4%,6,2.5%,114,47.5%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2005,4 Year  June,271,114,42.1%,71,26.2%,62.3%,50,18.5%,43.9%,21,7.7%,18.4%,43,15.9%,37.7%,69,25.5%,70,25.8%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2005,4 Year August,271,123,45.4%,73,26.9%,59.3%,50,18.5%,40.7%,23,8.5%,18.7%,50,18.5%,40.7%,60,22.1%,70,25.8%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2005,5 Year,268,134,50.0%,76,28.4%,56.7%,52,19.4%,38.8%,24,9.0%,17.9%,58,21.6%,43.3%,27,10.1%,85,31.7%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2005,6 Year,267,140,52.4%,77,28.8%,55.0%,52,19.5%,37.1%,25,9.4%,17.9%,63,23.6%,45.0%,17,6.4%,89,33.3%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2006,4 Year  June,267,109,40.8%,54,20.2%,49.5%,4,1.5%,3.7%,50,18.7%,45.9%,55,20.6%,50.5%,94,35.2%,48,18.0%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2006,4 Year August,267,118,44.2%,56,21.0%,47.5%,4,1.5%,3.4%,52,19.5%,44.1%,62,23.2%,52.5%,85,31.8%,48,18.0%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2006,5 Year  June,265,128,48.3%,58,21.9%,45.3%,4,1.5%,3.1%,54,20.4%,42.2%,70,26.4%,54.7%,49,18.5%,71,26.8%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2006,5 Year August,265,134,50.6%,59,22.3%,44.0%,4,1.5%,3.0%,55,20.8%,41.0%,75,28.3%,56.0%,43,16.2%,71,26.8%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2007,4 Year  June,264,114,43.2%,67,25.4%,58.8%,12,4.5%,10.5%,55,20.8%,48.2%,47,17.8%,41.2%,108,40.9%,29,11.0%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2007,4 Year August,264,144,54.5%,82,31.1%,56.9%,12,4.5%,8.3%,70,26.5%,48.6%,62,23.5%,43.1%,79,29.9%,29,11.0%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2001,4 Year  June,290,152,52.4%,86,29.7%,56.6%,1,0.3%,0.7%,85,29.3%,55.9%,67,23.1%,44.1%,54,18.6%,55,19.0%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2001,5 Year,290,169,58.3%,90,31.0%,53.3%,1,0.3%,0.6%,89,30.7%,52.7%,80,27.6%,47.3%,20,6.9%,69,23.8%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2001,6 Year,290,172,59.3%,92,31.7%,53.5%,1,0.3%,0.6%,91,31.4%,52.9%,81,27.9%,47.1%,9,3.1%,76,26.2%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2002,4 Year  June,261,131,50.2%,101,38.7%,77.1%,3,1.1%,2.3%,98,37.5%,74.8%,30,11.5%,22.9%,50,19.2%,57,21.8%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2002,5 Year,261,148,56.7%,108,41.4%,73.0%,3,1.1%,2.0%,105,40.2%,70.9%,40,15.3%,27.0%,17,6.5%,70,26.8%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2002,6 Year,261,154,59.0%,108,41.4%,70.1%,3,1.1%,1.9%,105,40.2%,68.2%,46,17.6%,29.9%,7,2.7%,74,28.4%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2003,4 Year  June,317,155,48.9%,89,28.1%,57.4%,12,3.8%,7.7%,77,24.3%,49.7%,66,20.8%,42.6%,65,20.5%,69,21.8%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2003,5 Year,317,179,56.5%,95,30.0%,53.1%,12,3.8%,6.7%,83,26.2%,46.4%,84,26.5%,46.9%,20,6.3%,88,27.8%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2003,6 Year,320,181,56.6%,96,30.0%,53.0%,12,3.8%,6.6%,84,26.3%,46.4%,85,26.6%,47.0%,6,1.9%,102,31.9%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2004,4 Year  June,313,153,48.9%,112,35.8%,73.2%,10,3.2%,6.5%,102,32.6%,66.7%,41,13.1%,26.8%,81,25.9%,53,16.9%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2004,5 Year,309,174,56.3%,121,39.2%,69.5%,10,3.2%,5.7%,111,35.9%,63.8%,53,17.2%,30.5%,31,10.0%,70,22.7%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2004,6 Year,307,180,58.6%,122,39.7%,67.8%,10,3.3%,5.6%,112,36.5%,62.2%,58,18.9%,32.2%,15,4.9%,76,24.8%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2005,4 Year  June,349,144,41.3%,98,28.1%,68.1%,3,0.9%,2.1%,95,27.2%,66.0%,46,13.2%,31.9%,115,33.0%,58,16.6%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2005,4 Year August,349,159,45.6%,102,29.2%,64.2%,3,0.9%,1.9%,99,28.4%,62.3%,57,16.3%,35.8%,100,28.7%,58,16.6%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2005,5 Year,352,192,54.5%,113,32.1%,58.9%,3,0.9%,1.6%,110,31.3%,57.3%,79,22.4%,41.1%,30,8.5%,88,25.0%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2005,6 Year,351,197,56.1%,115,32.8%,58.4%,3,0.9%,1.5%,112,31.9%,56.9%,82,23.4%,41.6%,20,5.7%,93,26.5%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2006,4 Year  June,357,173,48.5%,102,28.6%,59.0%,12,3.4%,6.9%,90,25.2%,52.0%,71,19.9%,41.0%,66,18.5%,77,21.6%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2006,4 Year August,357,182,51.0%,103,28.9%,56.6%,12,3.4%,6.6%,91,25.5%,50.0%,79,22.1%,43.4%,57,16.0%,77,21.6%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2006,5 Year  June,357,191,53.5%,105,29.4%,55.0%,12,3.4%,6.3%,93,26.1%,48.7%,86,24.1%,45.0%,25,7.0%,99,27.7%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2006,5 Year August,357,193,54.1%,106,29.7%,54.9%,12,3.4%,6.2%,94,26.3%,48.7%,87,24.4%,45.1%,23,6.4%,99,27.7%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2007,4 Year  June,294,105,35.7%,78,26.5%,74.3%,7,2.4%,6.7%,71,24.1%,67.6%,27,9.2%,25.7%,88,29.9%,75,25.5%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2007,4 Year August,294,120,40.8%,85,28.9%,70.8%,7,2.4%,5.8%,78,26.5%,65.0%,35,11.9%,29.2%,73,24.8%,75,25.5%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2001,4 Year  June,108,73,67.6%,45,41.7%,61.6%,8,7.4%,11.0%,37,34.3%,50.7%,28,25.9%,38.4%,29,26.9%,3,2.8%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2001,5 Year,108,80,74.1%,47,43.5%,58.8%,8,7.4%,10.0%,39,36.1%,48.8%,33,30.6%,41.3%,10,9.3%,14,13.0%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2001,6 Year,108,84,77.8%,49,45.4%,58.3%,8,7.4%,9.5%,41,38.0%,48.8%,35,32.4%,41.7%,0,0.0%,19,17.6%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2002,4 Year  June,122,84,68.9%,50,41.0%,59.5%,6,4.9%,7.1%,44,36.1%,52.4%,34,27.9%,40.5%,27,22.1%,7,5.7%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2002,5 Year,122,88,72.1%,51,41.8%,58.0%,6,4.9%,6.8%,45,36.9%,51.1%,37,30.3%,42.0%,12,9.8%,17,13.9%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2002,6 Year,122,92,75.4%,53,43.4%,57.6%,6,4.9%,6.5%,47,38.5%,51.1%,39,32.0%,42.4%,4,3.3%,21,17.2%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2003,4 Year  June,130,69,53.1%,50,38.5%,72.5%,5,3.8%,7.2%,45,34.6%,65.2%,19,14.6%,27.5%,32,24.6%,28,21.5%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2003,5 Year,130,81,62.3%,52,40.0%,64.2%,5,3.8%,6.2%,47,36.2%,58.0%,29,22.3%,35.8%,9,6.9%,39,30.0%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2003,6 Year,131,86,65.6%,53,40.5%,61.6%,5,3.8%,5.8%,48,36.6%,55.8%,33,25.2%,38.4%,2,1.5%,42,32.1%
